timestamp,local_vendorSn,remote_vendorSn,local_optical_id,remote_optical_id,local_voltage,local_current,local_currentTXPower,local_currentRXPower,local_currentMultiBias1,local_currentMultiBias2,local_currentMultiBias3,local_currentMultiBias4,local_currentMultiRXPower1,local_currentMultiRXPower2,local_currentMultiRXPower3,local_currentMultiRXPower4,local_currentMultiTXPower1,local_currentMultiTXPower2,local_currentMultiTXPower3,local_currentMultiTXPower4,local_temperature,remote_voltage,remote_current,remote_currentTXPower,remote_currentRXPower,remote_currentMultiBias1,remote_currentMultiBias2,remote_currentMultiBias3,remote_currentMultiBias4,remote_currentMultiRXPower1,remote_currentMultiRXPower2,remote_currentMultiRXPower3,remote_currentMultiRXPower4,remote_currentMultiTXPower1,remote_currentMultiTXPower2,remote_currentMultiTXPower3,remote_currentMultiTXPower4,remote_temperature
2026-01-24 20:17:51.064764,Vendor_B-SN,Vendor_C-SN,OPT-LOC-821,OPT-REM-195,4.513555864004946,9.948589836646878,11.754625061742031,11.079285006778797,11.537865288316864,10.93362353102104,11.005170651541054,11.948875855838947,12.035816981147303,10.825518882972395,11.265337717661211,11.567714698090843,11.49266142920996,11.84154758643521,11.958278803553,11.91369885003878,46.88202006700669,4.518618871157411,10.871414176832378,11.123453145668313,10.674994069829705,10.56637836520948,10.513298706111017,10.284997611293583,11.646224933570831,10.283734370641259,10.667770751697129,10.831392464333451,10.750554577535361,9.992949766077283,10.958810696700743,10.692388531352874,10.520956991786138,49.23639729482794
2026-01-24 20:18:01.064764,Vendor_B-SN,Vendor_C-SN,OPT-LOC-821,OPT-REM-195,4.759891047302171,11.334825231773,11.408003498067151,11.105829609620635,11.938922039898214,11.898265754171574,10.84408598364515,11.809278399822253,11.882337822503903,12.121894435353143,11.20575843183686,11.539324463553143,11.042211662946446,12.35732885190533,11.999137660817727,11.432381268489646,46.40489932463034,4.3044169108850046,10.377990739104773,11.164567756390104,11.146279859925695,11.139248654434786,10.206521314226057,9.81027380837638,11.190060153235626,11.599960045382318,11.004227133766655,10.771259791487914,10.81891460868269,9.82113443834113,10.574546431822915,11.494688850689144,11.100099530464199,48.704655512238084
2026-01-24 20:18:11.064764,Vendor_B-SN,Vendor_C-SN,OPT-LOC-821,OPT-REM-195,5.384911411264105,11.687590273473425,10.77294192896251,11.31874720536066,11.339390856960128,10.914877027937083,10.64870927166349,11.171804877926082,11.480036019646686,11.86350917012805,10.96753707171555,11.441151713949747,12.082207599618327,10.89324448988996,11.662597829810922,10.87834091059253,47.23270448833184,3.994330864345205,9.95038592615233,10.36688576495891,11.481111728979037,9.720387721101082,10.512173115345526,9.290421632628021,10.48595810847165,10.849709507884704,11.4751402680004,11.117279256734905,10.879437058159303,10.888438582321713,10.423781349616918,10.1428248239137,10.26020482774352,49.41996128402474
2026-01-24 20:18:21.064764,Vendor_B-SN,Vendor_C-SN,OPT-LOC-821,OPT-REM-195,4.4604646037601405,11.242183437397934,11.960201738056332,11.528547800022737,11.873497032983995,10.87975772861016,11.23196187109186,11.080432588676084,12.305313358254214,11.703716926992337,11.57625990095631,11.266746107464577,10.873173559504592,12.25923296769241,11.104537428873314,12.092494617825182,47.080494982501044,4.175214955356451,11.000193069700588,10.624642249755317,10.218393277163646,10.169501351735303,10.584486880515625,10.976138868378822,11.053028497144576,10.577975360325345,11.09585691432263,11.117109828745233,11.024994426964366,11.048141099716219,9.749018929252935,10.613199565494194,10.615290123746599,48.762952860947344
2026-01-24 20:18:31.064764,Vendor_B-SN,Vendor_C-SN,OPT-LOC-821,OPT-REM-195,5.037890482361616,12.147458497418102,11.629839792657231,10.490323344914293,11.348477836555364,10.635238890904267,11.716950099527326,10.967248756315861,11.593444074553826,11.092933497641605,11.787501556989016,11.16350706663883,10.316030149306282,11.816958528314863,11.677633410375359,11.677706651204174,46.240243228923305,4.4245537901180345,11.083424651783746,10.415960187813512,11.051679233089562,10.354548984008733,10.498221882789746,10.370718970714265,10.79264751793792,10.251322077741225,10.573486110366932,10.897644816811233,10.2652137278126,10.698856597269023,11.363598400276269,10.246947748281379,10.512771327265115,48.10802269573967
2026-01-24 20:18:41.064764,Vendor_B-SN,Vendor_C-SN,OPT-LOC-821,OPT-REM-195,4.136761858070563,12.44853167433194,11.51141829472082,12.79043033993015,11.065188097735076,11.298359661198878,11.236445494846427,12.925813581508956,11.47732733697064,11.760816435190042,11.546412103134502,11.173937974982918,11.385318523576858,10.819902750849467,11.337043974425578,11.869143219833356,47.294462565035744,3.7569910309019576,11.350337361736006,10.079738152800271,10.293127111688213,10.756702695973194,9.868233932744516,12.44368531760266,10.696793868280686,11.335558150500074,10.594138315577258,10.756864427080467,11.249323981274355,9.468563419400425,10.61566432077312,10.61796330963385,10.581290119640913,48.72090566474695
2026-01-24 20:18:51.064764,Vendor_B-SN,Vendor_C-SN,OPT-LOC-821,OPT-REM-195,5.626385301681789,11.141810801540855,11.436645895028537,11.39548545943083,11.553823081132895,11.211856564342453,10.50066293697486,11.780397838098548,12.0061171329437,11.354749694122658,12.17997549617831,11.345067435406213,11.554098133097238,10.899706314982902,12.250020500987363,11.778495029518242,45.912314778744204,4.428914180118851,10.278740281566161,10.90582769290994,10.25946949851933,10.656558489932335,10.5201346753012,10.499661613497551,10.169869958097095,10.865147952904358,10.270154976891652,10.241123591978193,10.787284062729373,10.61830898140752,10.696974425426832,10.865282215677691,10.649194394177526,48.752833655843624
2026-01-24 20:19:01.064764,Vendor_B-SN,Vendor_C-SN,OPT-LOC-821,OPT-REM-195,5.124932655031104,11.346452779287608,11.769499210132805,11.009057524638084,11.317271307973536,11.804281592958056,11.843183582032209,11.81106782509184,11.376018723873573,11.407047863363609,11.313592711587336,10.877591855726708,11.21020610807691,12.089490408967432,10.876943366188268,11.600034385243234,45.47462957721296,5.18186284709676,10.020879532477974,11.00823338053927,10.209866293588583,10.684104656069316,10.47060683222594,10.833658361511782,10.898598325094815,10.91643132737512,9.96911446072908,11.276176901415814,10.922754752548713,10.801055239497591,10.53053980107151,10.973707362617356,10.430885082208404,47.98725268695356
2026-01-24 20:19:11.064764,Vendor_B-SN,Vendor_C-SN,OPT-LOC-821,OPT-REM-195,4.735752476047281,11.756744225986653,10.880170257057115,10.784135447601509,11.948450173065414,11.427556545366446,12.047278168237408,11.387234284410566,11.21851907540157,12.044676693462602,11.292688239437227,11.1947904459426,11.520707619568942,11.838764593505728,12.038208610954992,10.480151733358237,46.110755774323565,4.129206132920095,10.787846464571738,9.824693856793902,10.455186767943895,10.98080564357232,11.062077477416839,11.677173711410706,10.77829076308101,10.63491804166489,9.7897779938023,10.13010560282183,11.423917029408699,11.286271972673152,10.39416012382667,10.672577308375743,10.136539541922074,49.24281293216548
2026-01-24 20:19:21.064764,Vendor_B-SN,Vendor_C-SN,OPT-LOC-821,OPT-REM-195,5.359370151995352,12.357256348799467,12.103733658220335,11.622787165753248,11.474403533901409,10.954820611154076,11.85615811602073,11.872878423294985,11.612369554349623,11.107990216580657,11.264099419676342,11.532105224978327,11.187965966594914,10.949295035833776,11.55753066345541,11.657338117440036,46.192783715073254,3.9786089915803595,10.938141714283663,10.659179476250381,11.648205966275967,10.292312557492377,10.78151504243709,10.519389399964323,10.951185036211617,9.668550939513729,10.956567162009932,10.793185842636218,11.369175276882704,11.0391269237727,11.114604912990144,10.926706602368396,11.26539328059271,49.44232516727709
