value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14
-0.0298120780841358,-0.014018214704658307,0.013245919893087503,-0.0021531666547036548,0.012472062473523088,0.003153770979299733,-0.003907211480277409,0.02039028945833184,-0.01826264396988377,0.0024560549287362117,0.009396761099159484,0.002290365205349224,-0.02240552537914158,-0.0044959394126860295
0.008213293736103138,-0.004961970107976234,-0.004605158445165457,-0.005086454088908316,0.024587161922381424,0.0032929361221522495,0.0015947572305593735,-0.0010896978907785398,-0.011551101391389481,0.007088624940810453,-0.002127936418205442,-0.00032179568764665445,0.001002253127983763,-0.005074414485642385
-0.01639957035556899,0.0158825744665241,-0.0184825790587575,-0.0018000898742696692,0.00026033166278791904,-0.00576843345237075,-0.003538909205285637,-0.007380074525858484,-0.0016961702307314057,-0.006399240052410899,-0.006964777008105197,0.005706463274114408,0.007228442193974743,-0.004046037069426246
-0.021347956272184974,0.005221335418350186,-0.012820738443592218,0.016843075895593914,0.006887921423369945,0.0028942873812067963,8.89532972016625e-07,0.0019159764176921949,-0.007548881315868929,0.0020709663597524397,-0.005349321756760804,-0.007173284801371283,-0.0016016806096493899,0.01331103202235579
-0.019340407709848007,0.022507284488178167,0.01657960451735841,-0.00897255636794789,-0.019454817603553026,0.0012536464005273409,0.00283168016340735,0.0025612024776007505,-0.017454764379520427,0.0050804563125875935,0.006277830582319418,-0.0014662742853323249,0.002827384946159061,-0.003321165683937344
-0.007572872480985391,0.002029993718148575,0.007559665725838349,-0.0021178875063938792,0.002558322751935332,-0.0006352551765801172,-0.0006902772670071732,-0.013620954280672455,0.001075222603748071,-0.008545175802403148,-0.008996744227861227,-0.006272725821417976,-0.0013052209762480329,-0.0026397931788478372
0.010322438514825694,0.011248234172302215,-0.007964604117378375,0.01592371642540552,0.010693289863201283,0.006225976159437544,-0.0028690395104380233,-0.004934803539240904,0.00840291162477641,-0.007203889498576516,-0.005091623622499316,-0.008467318071769021,-0.004378844755769875,0.00292101734900975
0.000712279212442389,-0.010450796891704153,-0.004019482300600423,-0.003872817888048193,-0.01045952302654958,-0.007210975013525448,-0.00806833854960844,0.014509400451502294,0.009259640756522811,0.007168526652033085,-0.007828971659297001,0.011244008475333887,-0.0032405342416970406,0.009013648453637313
-0.009491069935553032,0.014471603033918808,0.011147583187201335,-0.0005885065798795164,-0.004708262814686754,-0.004276117789159286,0.0030712856759027235,-0.013002756551808306,-0.0007016578026187095,0.0007194705257302119,0.006028653099312054,-0.00293095401755433,0.019079373404188055,0.0028820966072876154
0.015603405665242645,0.016121717523187487,-0.030587989853805175,-0.004814674541506725,-0.0036310973148672553,-0.0063288812290581585,-0.0018887888443845805,-0.008946015827372684,0.01946986459770793,0.007566378191905533,0.0024061552832391354,-0.0026123971958292884,-0.004494773314476758,0.006225097673188121
-0.004584032028259512,0.008372664935103974,0.022009591226958846,-0.011706256252552808,-0.008296441556278594,-0.006328285906474425,-0.01614609844868256,-0.004919592862120024,0.015661758642012285,-0.013752096775609247,0.003811343295189589,-0.0037846041443052106,-0.003898666891889038,-0.0023452376274744097
0.010384011297868985,0.0042917258773144795,0.006502283354129913,0.00020744584246347979,0.025784013802991338,1.6644137062209054e-05,0.0018748466069652544,0.0005770416461231307,-0.007518867263855609,-0.002628272442539624,-0.003447933116555567,0.005549635918964846,-0.002505150177099304,0.011234098862687033
0.012755743958079952,0.00013303385784887593,0.0005279152307574864,0.008798358720855841,0.026461791539513377,0.0004485688360445926,0.00019657924824032874,0.00011878276167145437,-0.022352004816210636,0.002474312884645791,-0.009987232903826901,-0.00013810645878832648,-0.0012853024026051342,0.00836167750355372
0.022200959902531188,-0.002017417766414806,0.0017792207732475003,0.0016065793644559154,0.0004373134517691286,0.004508929402544462,-0.00393545760090959,-0.01642498286165907,-0.024980875055119315,0.003891860231087385,-0.0027137266937221393,-0.008949239897779664,-0.005411299570081784,-0.009766539500494541
-0.019371546711925362,0.010175291669887655,0.0019936651321051965,0.0021009199648362987,-0.014155423238886487,0.007115763070285676,0.00608726390044577,-0.006160752031372096,-0.02740094263905243,0.001696654215509424,0.006221059691565411,-0.008828005409170924,0.0015850105528518725,-0.013529727234161864
0.004553155294179171,0.012684843701287243,0.011751483800511702,-0.0007540049250109796,0.016248637194030385,0.006062526795672143,-0.0009756571935398056,-0.013846981188763274,0.0009794962056651373,0.004933248082913061,-0.0003338289044417531,-0.0021901804229232037,0.004391218357963556,-0.002829664871006708
0.0033728016917343507,0.014652102051351432,-0.02892855405150268,0.006708302416914457,0.0056610548047518906,-0.007337942784976045,-0.0050225748907516184,-0.009697828639542758,0.019643836954731805,0.005821566176652648,0.00944450222078318,-0.0014906579709493563,-0.002519995798912872,0.01904233409811251
0.025330720399013757,0.003870213610975168,-0.031928752727584775,0.00037896251338831466,0.011505085347914928,-0.0035095578534149034,0.0014529512547381725,-0.004079784940810048,-0.008182343012823794,0.00413924693447348,-0.010906252562193722,-0.008577660988620428,0.009136515674214953,-0.0009910578662434646
