value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14
0.015230119138144278,-0.0233252381571964,0.008226614690860423,-0.003469058237686748,-0.003988380093333457,0.013085345837204025,0.0077527955102188045,0.013866566423211239,0.019570255282475395,0.002805720265443443,0.0065924581580323605,-0.013529775490599675,-0.00020647656684494718,0.0022626144996180666
0.010462924248083774,-0.009260702384573657,0.0019917338515549996,0.0029062631215857767,0.009536593727120358,-0.002525902321881181,-0.01843731640656486,-0.025744939474154946,-0.015380107156387709,0.008389615980191034,-0.001118075051899221,-0.005910322579396474,-0.007160690050210106,0.004635487061372158
-0.013573618268621721,-0.011133885084881027,-0.006371948516397569,0.0028439934928699835,0.006015578523369387,0.017975746428865107,0.01613033614436192,-0.016926997300798656,0.004663862390442051,-0.0014096985182277236,0.023312101735847593,-0.008465331502715286,-0.004912606071154598,-0.0149420759862782
-0.006361773769672987,-0.0031801296357368046,0.020121103843835076,1.895763062172219e-05,-0.007735796597595364,0.0049871454374824375,-0.016944365672951805,0.004634613679718181,-0.02930396201529748,0.012529452789283503,0.0034329654257417145,-0.00830228245316066,-0.007908373536313676,0.014037022896549978
0.014159345929966602,-0.013374487184683412,-0.0007836087603663406,0.0012169433920316498,-0.0054823987105856635,-0.004502605736268769,-1.777042071158185e-05,0.032816492926726025,0.005344000849009248,0.005846417937716068,0.0006557103674803651,0.023660722039703763,0.000767193660627228,-0.004822697450814871
0.008270595233536222,0.001431903656725526,-0.00952119255598302,0.009311057257440272,0.004802555831043225,-0.007586259867622714,-0.012337980932754577,-0.004220494110614019,0.025593002383526058,0.003145786819760803,0.027351364854364603,0.0013261824811913912,-0.0003377407727502947,0.007131295390966607
-0.002699139829998193,-0.004827135769333663,-0.013170504570179337,-0.00752290162845844,0.008074497632630965,0.002147623429803308,0.03293980926225243,-0.00040055212862409514,-0.010987065384234815,0.008016326993662544,0.009278022227451941,0.006574222797659818,0.00995385283713757,-0.013194047891700223
-3.557922993217049e-05,0.0019728006169487215,-0.015845886789717187,0.010399973937993797,-0.005887451611508535,0.002479377995081221,-0.00041375435096237874,-0.012261201256170643,0.014327344943136991,0.004902877066397314,-0.0026239311205055963,0.00031625292637113973,0.01163247400528564,-0.007086715529541365
-0.0029897831687869286,-0.01336236905897985,0.0007604739883648791,-0.003946370819105681,-0.015359819469302843,0.004431937106424106,0.008736615339746014,-0.026382051205546854,-0.008119364691311675,-0.005644445004135868,0.012073035933225106,-0.011114401748601618,0.004224048347842092,-0.010832228261839749
0.00686470449199563,0.016826063755262306,0.0014355944106988832,-0.007710697324346374,0.002960387665288806,0.014319448836708088,0.008230169655931933,0.005430934467205756,0.008216788439601351,0.008191989167696654,0.0011080333206213125,0.01378960376208774,0.0027257202132366805,0.01684499331243449
-0.022329438393163828,-0.007837911638287478,0.014844847206862634,-0.012820349160634284,-0.01418300058779335,0.018479973879795043,-0.003606246451719911,0.01956189427780142,-0.011550769802874537,-0.013741267926669354,-0.009925804476124837,-0.018589566694322636,0.01028851923494156,0.005179937752122574
-0.0063254858279980395,-0.016599857981946263,-0.015488702922609033,0.0020303957993481904,-0.00018877025657182468,-0.0006158186551611346,-0.01783189769291977,-0.010750767832003107,0.007129039196445685,0.00033784543618714936,0.00634253759644481,0.030080816531543597,0.00299101360218427,-0.006314416123462
0.03397129752398135,0.01725597401790042,-0.009285255657553967,-0.002078597977757095,-0.014278406164975648,-0.006046647693051528,-0.01075915501096109,-0.006506855191849077,0.040982153443929546,0.00461129595818879,-0.003280399479561322,0.0032267609391473887,-0.00013541237178580612,0.007948621850025655
-0.0084062950174367,0.010146830137270241,0.006443624221332186,-0.007350625006711767,-0.01654900116411999,0.011956986030053188,-0.014875173064175141,0.022485882810219526,0.019198445156253043,-0.011641549451586594,-0.017312221225504493,-0.007671937546442948,-0.007222342375608561,-0.002186882502960746
-0.02246279441889233,-0.009238473124327027,-0.002428871184338655,0.0037045159234300367,-0.004866083376091577,0.007098558533743131,0.01079051778336329,0.001580286721813017,0.013937527562706227,-0.0003738291382618836,-0.021581753085988677,0.014641551368799707,0.003439134503348489,0.009557026940746723
0.0016138362298140176,0.01867007495873528,0.012870197775606395,0.002155947761338888,0.0027175211518502117,-0.0023786908458968523,-0.0014319503762201204,0.0019892526694841473,-0.024347162046302506,0.01179065365892665,-0.0030164496925500143,0.0018199695078824644,-0.005107285170907183,-0.010347755650249799
0.011999909585417898,-0.0019740262325347036,-0.007055530982611515,-0.0011309544221011865,0.00381610970824639,-0.00784481380668393,0.004884713614035196,-0.0003337916862903136,0.003456524220967897,0.001354789908867339,-0.0009367806033718298,-0.01099482344683162,-0.006474452474757149,0.0016872063533963093
0.03581053768874089,0.010256589250001445,0.011029469622632663,-0.010617489618437509,-0.004341691128215911,-0.011799069104882046,-0.002176005577714452,0.00033143378142312375,-0.004523725969278764,-0.004393260424663088,-0.0013243354511536078,-0.004734536279549136,-0.005744647673558563,-0.007220639195030778
0.030000299083840578,-0.019286116275986736,-0.0011676479844835905,0.005624776233377425,0.004013514753860415,0.006836121117767705,0.006701784491528866,-0.001405533751613959,0.014245684230690291,0.004341388247390957,-0.011238886472107888,0.007422099988599916,-0.006177444367596577,0.0013917333873972972
-0.0001604659235777129,-0.01896974060182043,0.0004229783611015796,-0.0023609385118856644,0.00239579825998535,0.003740036340606722,-0.023029151963410478,0.008077475448024767,-0.011940109413296946,-0.010526971500456924,0.00925275445792188,-0.004743435105496763,-0.0025739765021712993,-0.006921761508748985
-0.0060647723730474735,0.01893783685224627,-0.01062683249952269,-0.002385164920942402,0.009799638905348641,0.005525193631847681,0.007835057413958176,0.006977494396246717,-0.004072743917364479,-0.01607605626919288,0.006074634763177456,-0.008462702011145011,-0.004242772793291653,0.01095477928313989
-0.003801658999711181,0.01853745276399185,0.010587254070500186,-1.0266335069659782e-05,-0.006301490763135921,0.004673074510654601,-0.0011677043655191723,-0.010210006168064157,0.010240161783462836,-0.0014099447573604645,-0.008636454769709158,0.007505880353278693,0.001651137897307644,0.012448440773082745
0.0030099562175815798,0.014487600046229312,-0.00880265356663236,0.0036095393465297738,0.019633749756568567,-0.008846231621579676,-0.013032888854120775,0.003966887021506877,-0.002278146009454311,0.006047207546348725,0.007168742554829957,-0.016974049693067435,-0.003702098125007334,0.0029840481331594457
