timestamp,local_vendorSn,remote_vendorSn,local_optical_id,remote_optical_id,local_voltage,local_current,local_currentTXPower,local_currentRXPower,local_currentMultiBias1,local_currentMultiBias2,local_currentMultiBias3,local_currentMultiBias4,local_currentMultiRXPower1,local_currentMultiRXPower2,local_currentMultiRXPower3,local_currentMultiRXPower4,local_currentMultiTXPower1,local_currentMultiTXPower2,local_currentMultiTXPower3,local_currentMultiTXPower4,local_temperature,remote_voltage,remote_current,remote_currentTXPower,remote_currentRXPower,remote_currentMultiBias1,remote_currentMultiBias2,remote_currentMultiBias3,remote_currentMultiBias4,remote_currentMultiRXPower1,remote_currentMultiRXPower2,remote_currentMultiRXPower3,remote_currentMultiRXPower4,remote_currentMultiTXPower1,remote_currentMultiTXPower2,remote_currentMultiTXPower3,remote_currentMultiTXPower4,remote_temperature
2026-01-24 20:17:50.866980,Vendor_B-SN,Vendor_B-SN,OPT-LOC-418,OPT-REM-181,5.22358459551834,10.014277389572053,11.353309489161742,10.939308938266196,11.073845635788507,10.591399513651055,11.919384700966416,10.947377630528242,11.839662104526935,11.496979247402685,10.744122132949585,12.155871648139243,10.5412626789479,12.204495450851377,10.968456208437253,11.25413603752081,46.897799285642925,5.400268528019682,11.412720703960968,11.14543019298086,12.276329899792607,11.992707462210811,10.735279156677656,11.55111150408193,11.790751626503608,11.021821447585415,10.846421248135181,11.760411964176683,11.83567524540193,11.491310229983725,11.143009941662262,10.936031927487807,11.717915379214284,49.60526969375265
2026-01-24 20:18:00.866980,Vendor_B-SN,Vendor_B-SN,OPT-LOC-418,OPT-REM-181,4.5464920215119555,11.650828889290331,11.735913747339609,11.360936776528153,11.136181422869829,11.563121435705563,11.119646140846903,11.469336166824101,11.087958068222,11.26882779626472,11.96516718287941,12.04178082466304,11.220283269715713,11.717050567907181,11.770654015268995,10.875951458247181,46.50205886420075,5.092661213387953,11.401095917191554,11.152074138503863,11.206129974822723,12.107539958663773,10.684669309230708,10.999691706682661,12.13910060824977,11.611199999781544,11.693866941155932,10.799584082988606,11.267157429107119,12.145385338875546,11.683264449373786,11.181127576849004,11.247937516303384,49.615999673209366
2026-01-24 20:18:10.866980,Vendor_B-SN,Vendor_B-SN,OPT-LOC-418,OPT-REM-181,5.493775830204641,11.248403227400779,12.29128104851647,11.015007923934974,10.938751857044913,12.2143381849885,12.073604433240664,11.390200920029445,12.159465523080645,10.456050227827184,11.61076309681478,11.831307259863364,11.598766852153531,11.340554241214077,11.720370629545338,11.68174028222033,46.20690318715101,4.3352327599484175,11.08313590653722,11.179354576829251,11.59869727070954,11.307445738229509,11.85340927013207,11.171280286870298,10.686845693461358,11.308105020084783,11.658508136138174,11.64069194880939,11.21479907511388,11.544555436872797,11.43684583484503,10.844213641275905,12.463763185046634,50.11600981500025
2026-01-24 20:18:20.866980,Vendor_B-SN,Vendor_B-SN,OPT-LOC-418,OPT-REM-181,4.218324434618076,11.884459331818912,11.465169553482466,11.362112690550815,11.271958740140095,10.876699710707777,11.58039101758231,11.274911761978977,11.512628631610308,10.472860494560631,11.138702113180708,12.34840510735056,11.175710854326471,12.04116922352886,11.289671951975622,11.254681694562771,46.92553734720001,4.561115752412555,11.38483836582472,12.436802543763676,11.071964245273465,10.53485720676111,11.551173965931433,11.885971329649633,12.277593209901633,12.279068941713092,11.010598591728677,11.235524199845393,10.85541392577927,11.574614125679496,12.3324611797985,11.57729199361713,11.082213750445213,50.49285098422839
2026-01-24 20:18:30.866980,Vendor_B-SN,Vendor_B-SN,OPT-LOC-418,OPT-REM-181,4.348922166695835,11.97619625135026,11.560348571186363,11.680284856401224,11.06559901479523,11.378515423785602,12.46424323628167,10.779510767995296,11.123979914815084,11.016438112830182,11.58766650503943,10.293119812432806,11.243337818635458,11.38945119326813,12.268003329145767,11.466515524591907,47.07240675217673,5.065437899554443,10.729684652482197,10.934158635066133,11.506245677140221,10.372490910967105,10.398142105215934,12.114434435455813,11.196324163811887,11.242210480390785,11.638321528353526,11.91944681445995,10.982457034739266,11.159389695756403,11.959411542690182,11.62655037492274,11.710092011625608,48.78738615806783
2026-01-24 20:18:40.866980,Vendor_B-SN,Vendor_B-SN,OPT-LOC-418,OPT-REM-181,4.922532021272675,11.696383929234926,11.428186647177283,12.376723792287425,11.434032865158848,11.13046397907591,11.189452698105974,11.03488461462388,11.456951980555871,11.354873524667298,11.991610097140143,12.133765211920593,12.08511424071811,11.124337349585486,11.707656454019055,11.16534182899728,45.955845601562594,4.72104468781969,11.708028807111912,11.637711875513732,11.425095070535074,11.70717632647098,11.659748463119215,11.11291426577173,11.597145956518057,10.481152706426789,11.361105161532482,11.017828318297436,11.420904397427527,11.835348970717172,11.337619153868665,12.097837259327763,11.491199287273695,49.62268256158416
2026-01-24 20:18:50.866980,Vendor_B-SN,Vendor_B-SN,OPT-LOC-418,OPT-REM-181,5.114684995250349,11.148932645988344,10.486754269076492,11.731030324298347,11.016247027183944,11.422658754983921,11.350705253467831,10.5174484232644,11.685263183676604,11.045080351473208,10.817173399680634,11.449294820916123,12.215616163863542,12.650858888714348,11.326190685508372,11.845638787190836,46.29653832173323,4.996438225052063,11.78634629683902,11.638792767844102,11.92508200339055,11.064270404344663,11.809698177507075,12.083676568757978,11.417528532212437,11.407427595192376,11.261780196634438,11.672160068457368,12.22403369628317,10.772327423271742,11.703082156473588,11.428688898642267,12.111459624203317,49.39188407839683
2026-01-24 20:19:00.866980,Vendor_B-SN,Vendor_B-SN,OPT-LOC-418,OPT-REM-181,3.8160632749345824,11.459077640838466,12.048109792754929,11.684345512692417,11.8902403239039,11.89853096645844,11.484407239274386,12.382342646609088,12.511209509030321,11.359072493440177,12.10529557555854,11.914627762892035,11.293987436818897,10.95882542002875,11.394998091329448,12.298607917032967,45.94369135644539,5.255248592328379,11.573744126887794,11.634313171162692,11.52100521066138,11.697500152024713,10.754736201937463,12.399787399773395,11.019096443205397,11.849746591086884,11.861011139290285,12.580957570809895,11.213533378680093,12.34311840204687,10.885830486283243,11.067887443581055,11.163142128304207,49.698497791067
2026-01-24 20:19:10.866980,Vendor_B-SN,Vendor_B-SN,OPT-LOC-418,OPT-REM-181,5.05690345444145,11.896858381697104,11.354129651964355,11.398075808822734,12.437329528941367,12.370926008595593,11.715657253418549,11.541909888412956,11.896386434916574,9.99987605774867,12.267583619894417,10.24091968147254,12.043350893149787,11.087670224694733,12.008251616469693,10.912874911634713,47.54272636885541,5.136670156203856,12.620624879404007,10.485319406133128,11.011157901290401,11.445370328557846,11.9130805565127,11.56844368381737,11.385592556325719,10.33141258983851,11.370447994628378,11.99091957476927,11.784664174393694,11.379557533070354,11.044093464581836,11.437195500331688,11.901736471377449,49.8464205897366
2026-01-24 20:19:20.866980,Vendor_B-SN,Vendor_B-SN,OPT-LOC-418,OPT-REM-181,4.360282337679179,11.65104054793088,11.724602774045882,11.255295785068435,11.2998849303392,12.444000816858523,11.805830576875291,11.139242779908342,10.461500868493166,11.38124325904769,11.151990541165995,11.757816900100703,12.054182273202978,12.214084735319977,12.004000936330264,11.961690536467316,46.85641891808355,4.173415937587666,11.798642797312809,11.13140130284244,11.434809137949248,11.678552205419372,11.409911472625858,11.281372217261476,11.230772726598461,11.31231862602939,11.452956484630207,10.894550400420473,11.636114478002611,12.268027335948723,11.810278683933106,11.602146275082461,11.344793353689651,48.87801035742802
